device,VIN,data_collector,elapsed_time_s,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,fuel_model_prediction_prob
null,PSEUDO-FASTBACK,App2Car,365.000,,46.0,,,1730.0,24.0,-1.3958195447921753,2.3535003662109375,12.1194486618042,12.42450449883159,,,,,,,,600.645,,,0,Não identificado,,,0.0,0.8,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,365.998,,56.0,,,1569.0,26.0,-1.139639973640442,2.580949544906616,10.333374977111816,10.71161604243139,,,,,,,,655.695,,,0,Não identificado,,,0.0,0.8333333333333334,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,366.999,,52.0,,,1548.0,27.0,-0.5219359993934631,2.073378562927246,8.485051155090332,8.750280507341971,,,,,,,,618.965,,,0,Não identificado,,,0.0,0.8333333333333334,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,367.998,,52.0,,,1523.0,29.0,-1.4413094520568848,1.968033790588379,9.476250648498535,9.785185552183213,,,,,,,,622.485,,,0,Não identificado,,,0.0,0.8333333333333334,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,368.999,,48.0,,,1528.0,30.0,-1.2880805730819702,2.3032219409942627,7.618350028991699,8.062458684326163,,,,,,,,595.92,,,0,Não identificado,,,0.0,0.9,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,369.998,,46.0,,,1525.0,31.0,-1.3718775510787964,2.4181437492370605,10.158597946166992,10.53216879085198,,,,,,,,587.125,,,0,Não identificado,,,0.0,0.8666666666666667,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,370.999,,42.0,,,1526.0,32.0,-0.3064578175544739,1.845929503440857,7.618350028991699,7.844783571893585,,,,,,,,559.8100000000001,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,372.001,,46.0,,,1535.0,33.0,1.1971008777618408,5.34625244140625,8.858546257019043,10.415820057322733,,,,,,,,606.325,,,0,Não identificado,,,0.0,0.8666666666666667,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,372.999,,45.0,,,1524.0,34.0,-3.620033025741577,2.0877439975738525,9.042900085449219,9.961794821330283,,,,,,,,594.75,,,0,Não identificado,,,0.0,0.8666666666666667,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,373.998,,23.0,,,1513.0,34.0,-1.8195933103561401,1.2473790645599365,8.954314231872559,9.222072310978193,,,,,,,,431.49,,,0,Não identificado,,,0.0,0.8333333333333334,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,374.998,,22.0,,,1540.0,33.0,-3.952826976776123,2.2242133617401123,9.38048267364502,10.419473181376626,,,,,,,,423.5,,,0,Não identificado,,,0.0,0.7666666666666667,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,375.998,,33.0,,,1534.0,32.0,-1.115697979927063,1.3527239561080933,9.835380554199219,9.990463188949859,,,,,,,,498.54999999999995,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,376.999,,30.0,,,1517.0,32.0,-2.075772762298584,1.9919757843017578,9.32302188873291,9.756820036453385,,,,,,,,470.27,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,377.998,,30.0,,,1523.0,32.0,-1.824381709098816,1.9033904075622559,9.440337181091309,9.801593225429697,,,,,,,,472.13,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,378.998,,36.0,,,1515.0,33.0,-3.31118106842041,1.7190368175506592,9.421183586120605,10.13300092822204,,,,,,,,522.675,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,379.998,,38.0,,,1534.0,33.0,-1.9584569931030273,1.9297266006469727,9.643844604492188,10.02811733590467,,,,,,,,540.665,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,380.999,,38.0,,,1527.0,34.0,-0.6416460275650024,1.556231141090393,8.667010307312012,8.828965548479736,,,,,,,,540.665,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,381.998,,38.0,,,1521.0,34.0,-1.7381904125213623,1.8076223134994507,10.204087257385254,10.507721022884763,,,,,,,,540.665,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,382.998,,35.0,,,1518.0,35.0,-1.3623007535934448,1.4867992401123047,10.38604736328125,10.580000716255231,,,,,,,,531.3,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,383.998,,33.0,,,1521.0,36.0,-1.170764684677124,1.5442601442337036,6.536170482635498,6.817400818349423,,,,,,,,527.505,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,384.998,,28.0,,,1523.0,36.0,0.8882488012313843,0.2513911724090576,7.220912456512451,7.279681322631567,,,,,,,,486.72,,,0,Não identificado,,,0.0,0.8666666666666667,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,385.998,,35.0,,,1536.0,36.0,-0.1604115068912506,1.7717092037200928,9.44752025604248,9.613548998284795,,,,,,,,534.985,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,386.999,,35.0,,,1526.0,37.0,-1.1276689767837524,1.8986018896102905,9.038111686706543,9.30396632183359,,,,,,,,549.36,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,387.998,,24.0,,,1527.0,37.0,-1.4460978507995605,1.4245500564575195,10.438719749450684,10.63425652619928,,,,,,,,464.82,,,0,Não identificado,,,0.0,0.8333333333333334,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,388.998,,18.0,,,1501.0,36.0,-0.8403648138046265,0.6631938815116882,9.938331604003906,9.995822838360946,,,,,,,,417.45,,,0,Não identificado,,,0.0,0.9333333333333333,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,389.997,,18.0,,,1513.0,35.0,-1.1851298809051514,0.6991068720817566,8.767566680908203,8.87488077426271,,,,,,,,397.235,,,0,Não identificado,,,0.0,0.9333333333333333,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,390.998,,22.0,,,1473.0,32.0,0.2992752194404602,-0.7350199222564697,9.68694019317627,9.719394541290056,,,,,,,,409.32,,,0,Não identificado,,,0.0,0.7666666666666667,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,392.003,,33.0,,,1248.0,25.0,-0.993593692779541,-0.10055647045373917,10.062829971313477,10.112264190657115,,,,,,,,361.92,,,0,Não identificado,,,0.0,0.8333333333333334,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,392.998,,34.0,,,1171.0,18.0,-2.5761611461639404,0.9552865028381348,12.507309913635254,12.805544886072912,,,,,,,,304.46000000000004,,,0,Não identificado,,,0.0,0.8,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,393.999,,32.0,,,1108.0,14.0,-0.9193734526634216,2.650381326675415,9.670180320739746,10.068870649575068,,,,,,,,254.84,,,0,Não identificado,,,0.0,0.8,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,395.001,,38.0,,,1874.0,15.0,1.2880805730819702,4.546588897705078,9.11233139038086,10.264755502962874,,,,,,,,465.075,,,0,Não identificado,,,0.0,0.8666666666666667,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,395.999,,40.0,,,2002.0,18.0,-2.1523873805999756,3.3016040325164795,12.859257698059082,13.449679147429014,,,,,,,,580.5799999999999,,,0,Não identificado,,,0.0,0.8,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,396.999,,42.0,,,1969.0,21.0,0.14365209639072418,4.927267074584961,7.237671852111816,8.756853920669123,,,,,,,,620.235,,,0,Não identificado,,,0.0,0.8666666666666667,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,397.998,,50.0,,,1794.0,25.0,-0.47405192255973816,4.577713489532471,8.688557624816895,9.83215233899953,,,,,,,,672.7500000000001,,,0,Não identificado,,,0.0,0.8333333333333334,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,398.998,,53.0,,,1576.0,28.0,-0.17238251864910126,4.517858505249023,7.845798969268799,9.055237306242509,,,,,,,,638.28,,,0,Não identificado,,,0.0,0.8666666666666667,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,399.998,,52.0,,,1594.0,30.0,1.9967641830444336,2.4468741416931152,6.514622688293457,7.239790676449381,,,,,,,,624.4,,,0,Não identificado,,,0.0,0.7666666666666667,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,400.998,,52.0,,,1549.0,32.0,-0.3471592366695404,4.69024133682251,10.448296546936035,11.458000875630926,,,,,,,,651.965,,,0,Não identificado,,,0.0,0.8333333333333334,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,401.998,,51.0,,,1541.0,34.0,1.158793568611145,5.027823448181152,8.094796180725098,9.599350830562262,,,,,,,,650.1600000000001,,,0,Não identificado,,,0.0,0.9,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,402.999,,47.0,,,1514.0,35.0,-0.2753331959247589,4.721365928649902,8.056488990783691,9.342061841992544,,,,,,,,611.9549999999999,,,0,Não identificado,,,0.0,0.9,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,403.999,,47.0,,,1518.0,36.0,-0.2082955539226532,3.093308687210083,9.488221168518066,9.981897946526384,,,,,,,,611.9549999999999,,,0,Não identificado,,,0.0,0.8666666666666667,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,404.999,,40.0,,,1530.0,36.0,1.8770540952682495,1.5083470344543457,8.494627952575684,8.829334454283101,,,,,,,,570.375,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,405.999,,35.0,,,1530.0,36.0,0.3711012601852417,2.980781078338623,9.047688484191895,9.533280594279772,,,,,,,,539.245,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,406.998,,35.0,,,1527.0,37.0,-0.035913024097681046,2.911349296569824,9.210494041442871,9.659733172266824,,,,,,,,553.3199999999999,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,407.998,,33.0,,,1530.0,38.0,1.3287819623947144,1.1061211824417114,8.944737434387207,9.110296007482942,,,,,,,,542.085,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,408.999,,32.0,,,1518.0,38.0,0.4692635238170624,3.0142998695373535,9.452308654785156,9.932388980683573,,,,,,,,533.05,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,409.998,,34.0,,,1520.0,39.0,0.828393816947937,3.5697548389434814,9.002198219299316,9.719514324577837,,,,,,,,555.895,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,410.999,,36.0,,,1508.0,38.0,0.5003881454467773,3.5434184074401855,8.398859977722168,9.129460621070274,,,,,,,,562.4,,,0,Não identificado,,,0.0,0.9,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,411.998,,39.0,,,1533.0,38.0,0.828393816947937,2.889801502227783,9.516951560974121,9.980458709506456,,,,,,,,583.6600000000001,,,0,Não identificado,,,0.0,0.8666666666666667,88.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,412.998,,41.0,,,1533.0,38.0,0.40462008118629456,2.8347349166870117,9.272743225097656,9.704803263156766,,,,,,,,605.14,,,0,Não identificado,,,0.0,0.8666666666666667,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,413.999,,49.0,,,1536.0,39.0,-0.05506663769483566,3.7014358043670654,8.29590892791748,9.084369228996499,,,,,,,,671.88,,,0,Não identificado,,,0.0,0.8666666666666667,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,414.998,,50.0,,,1527.0,39.0,1.015141487121582,3.220201253890991,8.947132110595703,9.56302156009748,,,,,,,,683.52,,,0,Não identificado,,,0.0,0.8333333333333334,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,415.998,,49.0,,,1549.0,39.0,0.272938996553421,3.794809579849243,10.072406768798828,10.767007641833438,,,,,,,,671.88,,,0,Não identificado,,,0.0,0.8333333333333334,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,416.998,,51.0,,,1548.0,39.0,0.2513911724090576,3.8139634132385254,8.35336971282959,9.18631046711932,,,,,,,,689.3050000000001,,,0,Não identificado,,,0.0,0.8666666666666667,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,417.998,,51.0,,,1565.0,39.0,0.9600749015808105,3.7636849880218506,9.078812599182129,9.874811730700216,,,,,,,,689.3050000000001,,,0,Não identificado,,,0.0,0.8333333333333334,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,418.999,,51.0,,,1552.0,38.0,2.118868589401245,3.4356794357299805,7.168240070343018,8.22661309351062,,,,,,,,695.5350000000001,,,0,Não identificado,,,0.0,0.9,88.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,419.998,,51.0,,,1562.0,38.0,1.036689281463623,3.821146011352539,9.464279174804688,10.259067297031377,,,,,,,,695.5350000000001,,,0,Não identificado,,,0.0,0.8333333333333334,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,420.999,,50.0,,,1543.0,37.0,0.2944868206977844,3.9456443786621094,8.863334655761719,9.706365605645571,,,,,,,,675.5550000000001,,,0,Não identificado,,,0.0,0.8333333333333334,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,421.998,,50.0,,,1526.0,37.0,0.2849099934101105,3.557783842086792,8.640673637390137,9.34880957551536,,,,,,,,665.115,,,0,Não identificado,,,0.0,0.8333333333333334,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,422.998,,47.0,,,1515.0,37.0,0.6775590777397156,3.598485231399536,6.761225700378418,7.689106270294728,,,,,,,,635.8800000000001,,,0,Não identificado,,,0.0,0.8666666666666667,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,423.998,,38.0,,,1528.0,36.0,0.28969839215278625,3.77565598487854,10.160991668701172,10.843673499602414,,,,,,,,566.47,,,0,Não identificado,,,0.0,0.9,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,424.998,,33.0,,,1517.0,35.0,1.6065093278884888,3.0621838569641113,9.133879661560059,9.766555168855845,,,,,,,,520.88,,,0,Não identificado,,,0.0,0.9,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,426.000,,30.0,,,1523.0,33.0,-0.035913024097681046,2.717418909072876,9.557653427124023,9.93651821845571,,,,,,,,480.06,,,0,Não identificado,,,0.0,0.9,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,426.999,,25.0,,,1521.0,31.0,0.08379705995321274,3.318363666534424,7.910442352294922,8.57867458175293,,,,,,,,421.96000000000004,,,0,Não identificado,,,0.0,0.8666666666666667,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,427.998,,31.0,,,1535.0,30.0,0.36152446269989014,3.9264907836914062,8.537723541259766,9.404294395568717,,,,,,,,466.34499999999997,,,0,Não identificado,,,0.0,0.9,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,428.999,,45.0,,,1561.0,30.0,0.6416460275650024,3.5913026332855225,11.465831756591797,12.032225982710031,,,,,,,,577.875,,,0,Não identificado,,,0.0,0.8666666666666667,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,429.998,,51.0,,,1630.0,30.0,-0.8930372595787048,4.402936935424805,5.808333396911621,7.343031121682837,,,,,,,,624.915,,,0,Não identificado,,,0.0,0.9,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,430.998,,56.0,,,1686.0,30.0,0.0933738648891449,3.9432501792907715,7.601590633392334,8.564001448668671,,,,,,,,710.7900000000001,,,0,Não identificado,,,0.0,0.9,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,431.998,,55.0,,,1785.0,30.0,-1.3096283674240112,5.066130638122559,8.650250434875488,10.10977935908343,,,,,,,,716.55,,,0,Não identificado,,,0.0,0.8333333333333334,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,432.998,,43.0,,,2176.0,31.0,0.1867477297782898,4.67827033996582,9.509769439697266,10.599849191596139,,,,,,,,735.56,,,0,Não identificado,,,0.0,0.8666666666666667,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,433.999,,42.0,,,2188.0,32.0,0.8259995579719543,3.2992098331451416,7.850587368011475,8.555628721238012,,,,,,,,794.24,,,0,Não identificado,,,0.0,0.8666666666666667,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,434.998,,42.0,,,2190.0,34.0,-0.40940847992897034,5.116408824920654,10.271124839782715,11.482214944929623,,,,,,,,794.24,,,0,Não identificado,,,0.0,0.8666666666666667,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,435.998,,42.0,,,2193.0,35.0,0.043095629662275314,5.659893035888672,10.196905136108398,11.662466324315407,,,,,,,,794.24,,,0,Não identificado,,,0.0,0.8666666666666667,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,436.998,,44.0,,,2205.0,36.0,0.6248866319656372,4.2544965744018555,10.163386344909668,11.035653419725666,,,,,,,,877.2,,,0,Não identificado,,,0.0,0.8666666666666667,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,437.999,,43.0,,,2201.0,37.0,0.7805097699165344,4.223371982574463,8.379706382751465,9.41623839254592,,,,,,,,880.4000000000001,,,0,Não identificado,,,0.0,0.8666666666666667,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,438.998,,43.0,,,2217.0,38.0,1.6424223184585571,4.656722068786621,9.315838813781738,10.543598261621005,,,,,,,,880.4000000000001,,,0,Não identificado,,,0.0,0.8666666666666667,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,439.998,,44.0,,,2203.0,39.0,1.0342950820922852,4.991910457611084,8.530540466308594,9.937759152896373,,,,,,,,901.1800000000001,,,0,Não identificado,,,0.0,0.8666666666666667,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,441.000,,44.0,,,2211.0,40.0,0.8044517636299133,5.355829238891602,8.276755332946777,9.891245033747591,,,,,,,,901.1800000000001,,,0,Não identificado,,,0.0,0.8333333333333334,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,441.998,,44.0,,,2194.0,41.0,-0.272938996553421,5.386953830718994,8.214506149291992,9.82709919288971,,,,,,,,901.1800000000001,,,0,Não identificado,,,0.0,0.8333333333333334,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,442.997,,42.0,,,2187.0,42.0,0.21308395266532898,4.944026470184326,7.7883381843566895,9.227513976292597,,,,,,,,904.7,,,0,Não identificado,,,0.0,0.8333333333333334,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,443.998,,41.0,,,2193.0,43.0,1.0079588890075684,5.03021764755249,8.920795440673828,10.290756143161921,,,,,,,,907.605,,,0,Não identificado,,,0.0,0.8333333333333334,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,444.998,,42.0,,,2166.0,44.0,0.09576806426048279,4.730942726135254,6.756437301635742,8.248662655912117,,,,,,,,936.11,,,0,Não identificado,,,0.0,0.8666666666666667,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,445.998,,41.0,,,2162.0,46.0,0.7541735172271729,4.841075897216797,8.039729118347168,9.414990060169982,,,,,,,,931.3800000000001,,,0,Não identificado,,,0.0,0.8,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,446.998,,39.0,,,2140.0,47.0,0.4620809257030487,4.845864295959473,7.931990146636963,9.306577633217232,,,,,,,,928.8000000000001,,,0,Não identificado,,,0.0,0.8,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,447.998,,57.0,,,1659.0,49.0,-0.07661445438861847,5.499481201171875,7.070077419281006,8.957463813563038,,,,,,,,965.1300000000001,,,0,Não identificado,,,0.0,0.8333333333333334,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,448.998,,55.0,,,1657.0,50.0,-0.14365209639072418,4.888959884643555,7.268796443939209,8.76116238988153,,,,,,,,871.5000000000001,,,0,Não identificado,,,0.0,0.8,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,449.997,,51.0,,,1667.0,51.0,-0.11013327538967133,4.07014274597168,8.56645393371582,9.484847089405775,,,,,,,,849.66,,,0,Não identificado,,,0.0,0.7,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,450.998,,54.0,,,1621.0,53.0,-0.21308395266532898,5.058948040008545,9.351752281188965,10.634548921844912,,,,,,,,876.865,,,0,Não identificado,,,0.0,0.6666666666666666,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,451.998,,55.0,,,1479.0,54.0,1.036689281463623,5.183446884155273,8.38688850402832,9.913765432274609,,,,,,,,856.74,,,0,Não identificado,,,0.0,0.7333333333333333,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,452.998,,36.0,,,1523.0,56.0,1.9536685943603516,5.0254292488098145,6.768408298492432,8.653502817153544,,,,,,,,690.9200000000001,,,0,Não identificado,,,0.0,0.8,89.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,453.998,,16.0,,,1562.0,57.0,-0.4668693244457245,5.6670756340026855,8.099584579467773,9.896311614312046,,,,,,,,566.115,,,0,Não identificado,,,0.0,0.7666666666666667,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,454.998,,18.0,,,1493.0,57.0,0.6320692300796509,5.329493045806885,10.8505220413208,12.105240030916608,,,,,,,,566.625,,,0,Não identificado,,,0.0,0.8333333333333334,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,455.998,,18.0,,,1535.0,58.0,1.0199298858642578,5.717353820800781,10.87446403503418,12.328112577907302,,,,,,,,566.625,,,0,Não identificado,,,0.0,0.8,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,456.999,,18.0,,,1544.0,57.0,1.3239935636520386,5.468356609344482,8.094796180725098,9.858073248410925,,,,,,,,566.625,,,0,Não identificado,,,0.0,0.8333333333333334,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,457.998,,19.0,,,1531.0,57.0,1.381454348564148,6.313509941101074,8.135497093200684,10.390146141754968,,,,,,,,584.44,,,0,Não identificado,,,0.0,0.5666666666666667,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,458.999,,19.0,,,1535.0,58.0,0.5889736413955688,5.3797712326049805,7.829039573669434,9.517493846150096,,,,,,,,584.44,,,0,Não identificado,,,0.0,0.5333333333333333,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,459.998,,20.0,,,1531.0,56.0,0.7493851184844971,5.518634796142578,8.995016098022461,10.579566279989217,,,,,,,,581.02,,,0,Não identificado,,,0.0,0.6666666666666666,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,460.998,,20.0,,,1519.0,55.0,-0.15801730751991272,5.693411827087402,8.698134422302246,10.396992359847813,,,,,,,,581.02,,,0,Não identificado,,,0.0,0.7,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,461.998,,16.0,,,1544.0,56.0,0.08379705995321274,5.884947776794434,10.309432983398438,11.871143193561359,,,,,,,,555.84,,,0,Não identificado,,,0.0,0.8333333333333334,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,462.999,,17.0,,,1508.0,55.0,0.7493851184844971,5.537788391113281,13.385981559753418,14.50562582719593,,,,,,,,546.48,,,0,Não identificado,,,0.0,0.8333333333333334,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,463.999,,20.0,,,1512.0,55.0,1.0127472877502441,4.259284973144531,6.828263282775879,8.111248055028616,,,,,,,,561.0,,,0,Não identificado,,,0.0,0.6666666666666666,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,464.998,,18.0,,,1532.0,53.0,1.2090718746185303,4.592078685760498,7.589619159698486,8.952729217589003,,,,,,,,544.3199999999999,,,0,Não identificado,,,0.0,0.8,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,465.998,,20.0,,,1530.0,53.0,-0.363918662071228,5.276820659637451,8.643068313598633,10.133109243470784,,,,,,,,559.1800000000001,,,0,Não identificado,,,0.0,0.7,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,467.002,,20.0,,,1525.0,52.0,0.9193734526634216,4.46518611907959,8.544905662536621,9.684965018271038,,,,,,,,559.1800000000001,,,0,Não identificado,,,0.0,0.6666666666666666,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,467.999,,20.0,,,1530.0,50.0,0.950498104095459,5.16429328918457,9.813833236694336,11.130350157126786,,,,,,,,559.1800000000001,,,0,Não identificado,,,0.0,0.7,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,468.998,,18.0,,,1536.0,50.0,0.6943184733390808,5.243301868438721,6.833051681518555,8.640884671623411,,,,,,,,530.74,,,0,Não identificado,,,0.0,0.8,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,469.998,,18.0,,,1531.0,49.0,0.19393034279346466,5.535394191741943,8.094796180725098,9.808359854904797,,,,,,,,530.74,,,0,Não identificado,,,0.0,0.9,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,470.998,,18.0,,,1517.0,49.0,0.2801215946674347,5.264849662780762,7.915230751037598,9.510414708184546,,,,,,,,508.19500000000005,,,0,Não identificado,,,0.0,0.9,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,471.999,,19.0,,,1513.0,47.0,0.871489405632019,4.721365928649902,8.516175270080566,9.776299465906147,,,,,,,,499.29,,,0,Não identificado,,,0.0,0.6666666666666666,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,473.002,,22.0,,,1523.0,46.0,0.5746083855628967,4.836287498474121,9.217676162719727,10.425229273518532,,,,,,,,517.82,,,0,Não identificado,,,0.0,0.7,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,473.999,,21.0,,,1512.0,43.0,0.524330198764801,4.110844135284424,7.85537576675415,8.881491434373364,,,,,,,,483.84,,,0,Não identificado,,,0.0,0.7,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,474.998,,22.0,,,1502.0,39.0,0.16998831927776337,2.650381326675415,9.169792175292969,9.546648927427087,,,,,,,,458.11,,,0,Não identificado,,,0.0,0.7666666666666667,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,475.998,,22.0,,,1496.0,31.0,0.5889736413955688,2.166752576828003,9.339780807495117,9.605894659608946,,,,,,,,396.44000000000005,,,0,Não identificado,,,0.0,0.7666666666666667,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,476.999,,28.0,,,1270.0,21.0,-0.8307880163192749,4.0294413566589355,8.707711219787598,9.630723807794922,,,,,,,,400.40999999999997,,,0,Não identificado,,,0.0,0.8,89.0,0.0,0,
